date,PET.MCRIMXX2.M,STEO.COPC_OPEC.M,STEO.COPRPUS.M,STEO.COPS_OPEC.M,STEO.CORIPUS.M,STEO.PAPR_NONOPEC.M,STEO.PAPR_OPEC.M,STEO.PASC_OECD_T3.M,STEO.PATC_NON_OECD.M,STEO.PATC_OECD.M,STEO.T3_STCHANGE_NOECD.M,STEO.T3_STCHANGE_OOECD.M,CPIENGSL,CAPG211S,CAPUTLG211S,IPG211S,IPG211111CN,INDPRO,IPN213111N,PCU211211,WTISPLC,GPR,SP500_returns,OECD.GDP.GROWTH,Non-OECD.GDP.GROWTH,exchange_rate,oil_price_return
2001-09-01,4960.0,31.415851,5.708991,5.519513374,15.005,48.499219135,28.92817268,2546.6780003600006,28.968413875,47.681509535,0.439108845094,-0.611759784944,130.9,65.2466,94.64,61.7494,87.7408,88.6749,119.0859,95.9,25.88,498.64788818359375,-0.0817234057056388,1.41181511326405,4.18276836009663,0.911095,-0.057881325081907575
2001-10-01,4926.0,31.415851,5.746111,5.6048273507,15.002,48.601519915,28.826012851,2550.97700006,29.468954125,48.399237318,0.8412358016800001,-0.515019354836,122.9,65.2541,94.3287,61.5533,88.3115,88.4051,110.4185,79.1,22.21,512.5297241210938,0.018099111333141,1.41181511326405,4.18276836009663,0.9058652173913,-0.14180834621329208
2001-11-01,4462.0,31.415851,5.881376,5.7261151779,15.001,49.234672244,28.703223024,2626.7052,29.52323076,49.12812961,0.11796664977799995,0.07289982890940001,116.9,65.2351,94.4688,61.6268,90.3883,87.886,102.9343,92.0,19.67,306.785888671875,0.0751759041240454,1.41181511326405,4.18276836009663,0.8883090909091,-0.11436289959477708
2001-12-01,4423.0,31.415851,5.887461,6.656847786,14.688,49.419758771,27.775840416,2640.191,29.36840914,49.064847153,0.444231063414,0.1984611192322,113.9,65.1921,94.284,61.4658,90.4819,87.8518,93.5731,78.3,19.33,236.0997467041016,0.0075738340889277,1.41181511326405,4.18276836009663,0.8923722222222,-0.017285205897305755
2002-01-01,4465.0,31.278895,5.87343,7.1041820195,14.487,49.396400771,27.282974939,2626.7052,29.505377824,49.079813579,0.11796664977799995,0.07289982890940001,114.2,65.1277,93.4338,60.8512,90.2664,88.4634,91.3193,84.0,19.67,172.47720336914062,-0.0155738324569798,1.53541515035924,1.80124740128369,0.8832863636364,0.017589239524056
2002-02-01,4165.0,31.278895,5.880913,7.1108229709,14.306,49.529021489,27.276523988,2696.20959978,29.650639688,49.459713135,1.01372971239762,-0.3188886021492,113.5,65.0452,93.3065,60.6913,90.3818,88.4578,85.8447,77.9,20.74,146.1857147216797,-0.0207662110397276,1.53541515035924,1.80124740128369,0.870035,0.05439755973563787
2002-03-01,4394.0,31.278895,5.885822,6.8971974681,14.526,49.112108154,27.489427491,2669.5438,29.758792646,48.539571986,0.665348978158,0.0906991837482,117.6,64.9488,92.6298,60.162,90.4566,89.1265,81.2546,92.7,24.42,151.9763641357422,0.0367388928620746,1.53541515035924,1.80124740128369,0.8758,0.17743490838958542
2002-04-01,4108.0,31.278895,5.844439,8.1014446185,15.325,49.795211586,26.312569977,2720.66119978,30.062406813,47.474464971,0.71809541108762,-0.20230795698919998,121.5,64.8441,93.2667,60.478,89.821,89.5507,78.7155,111.9,26.27,157.49655151367188,-0.061417625919219,1.53541515035924,1.80124740128369,0.8858428571429,0.07575757575757569
2002-05-01,3987.0,31.278895,5.905054,7.2453596649,15.301,49.597632971,27.167782931,2649.8857539,30.05029239,46.564791397,0.7585636256020001,-0.06510064516200001,121.9,64.7378,94.1496,60.9504,90.7528,89.9348,84.1273,112.7,27.02,163.3223114013672,-0.009081481352177,1.53541515035924,1.80124740128369,0.917,0.02854967643700035
2002-06-01,3763.0,31.278895,5.884388,7.4919002141,15.397,49.52103557,26.921607382,2666.3222598,30.034551521,47.448680977,-0.045660960391999995,0.24872989219020009,121.6,64.6353,94.0378,60.7816,90.4353,90.6736,86.421,101.7,25.52,149.33042907714844,-0.0724553538081798,1.53541515035924,1.80124740128369,0.95544,-0.05551443375277576
2002-07-01,3868.0,31.278895,5.750818,6.8971280119,15.43,49.33355375,27.543245221,2679.8864857,29.935578435,48.824492456,-0.36722489605,0.32567874011819997,122.4,64.5418,94.4048,60.9305,88.3821,90.6436,87.2082,102.0,26.94,122.7783432006836,-0.0790042751494076,1.53541515035924,1.80124740128369,0.9921826086957,0.05564263322884022
2002-08-01,4167.0,31.278895,5.795801,7.0845218616,15.338,49.3403149,27.370602131,2718.97039978,29.919990811,48.406367398,0.67259404839962,-0.3868825806452,123.1,64.4604,94.0794,60.644,89.0739,90.5505,87.3575,106.0,28.38,127.06451416015624,0.0048814333064943,1.53541515035924,1.80124740128369,0.9777590909091,0.05345211581291753
2002-09-01,3871.0,31.278895,5.411212,6.252436908,14.861,49.065214596,28.202698084,2603.1974002,29.840438805,48.202653834,-0.07487018401199999,0.38623311799820004,123.7,64.394,90.5102,58.2831,83.1627,90.6373,88.5982,112.8,29.67,174.90333557128906,-0.1100243182524278,1.53541515035924,1.80124740128369,0.9807952380952,0.045454545454545636
2002-10-01,4221.0,31.278895,5.358216,5.4967264517,14.303,49.737175905,28.984613178,2701.06239978,30.636115445,48.960645438,1.03979420627762,-0.3649619354832,126.9,64.3458,88.8768,57.1885,82.3487,90.3988,87.6465,119.5,28.85,172.03192138671875,0.086448800333714,1.53541515035924,1.80124740128369,0.9811086956522,-0.027637344118638385
2002-11-01,4206.0,31.278895,5.623528,5.3441550539,15.155,49.874484046,29.135758576,2695.27359978,30.445520869,49.824793649,0.38638110157762,-0.20339999999919994,126.7,64.3187,92.6692,59.6037,86.4268,90.8947,85.4735,128.8,26.27,159.12759399414062,0.0570696207049858,1.53541515035924,1.80124740128369,1.0013619047619,-0.08942807625649918
2002-12-01,3774.0,29.326943,5.721686,5.1959172959,14.9,50.027330792,27.038401334,2577.2477358000006,30.388450789,50.604544111,-0.260619017482,0.881025790554,127.1,64.3123,93.1097,59.881,87.9355,90.3906,87.8197,133.9,29.42,175.8117218017578,-0.0603325718850288,1.53541515035924,1.80124740128369,1.018255,0.11990864103540178
2003-01-01,3873.0,27.374,5.755227,2.8325409417,14.338,50.177224111,27.338392831,2476.7150006,30.546089407,49.813420028,0.11439778247999995,0.7692698765580002,133.5,64.3265,93.315,60.0263,88.4513,91.1369,87.5224,152.5,32.94,206.43460083007807,-0.0274146926830446,2.04152472126199,1.81491319784281,1.0621863636364,0.11964649898028545
2003-02-01,3672.0,28.209,5.782863,2.364945397,14.381,50.572316744,28.735148436,2394.4140004,30.700032533,51.833657838,0.28690375389,1.3696428571,140.8,64.3603,93.6988,60.3048,88.876,91.2505,90.968,170.2,35.87,239.6109313964844,-0.0170036082568717,2.04152472126199,1.81491319784281,1.077295,0.08894960534304786
2003-03-01,4883.0,27.399329,5.803461,0.95769341493,14.933,50.407734535,29.375879418,2463.3970017,30.366343505,49.263584,2.0715716602,-1.7728064516,143.9,64.4112,93.0475,59.9331,89.1924,91.0006,92.6011,220.0,33.55,358.711181640625,0.0083575676843328,2.04152472126199,1.81491319784281,1.0806523809524,-0.06467800390298306
2003-04-01,5279.0,26.383232,5.725816,0.82081090636,15.575,50.062831236,28.582917721,2493.2109984,29.932541583,48.385532726,0.67739190763,-0.28493333333,136.5,64.4758,92.4022,59.577,87.9987,90.4311,96.0623,150.2,28.25,255.77517700195312,0.0810441071800323,2.04152472126199,1.81491319784281,1.08476,-0.15797317436661695
2003-05-01,5060.0,26.939523,5.663475,1.1857016073,15.91,49.877435522,28.720350815,2541.2630001,30.417127356,47.515556915,0.99886573119,-0.47629032258,129.4,64.5475,90.8091,58.615,87.0407,90.4,101.5265,152.7,28.14,162.1218719482422,0.0508987096095225,2.04152472126199,1.81491319784281,1.158180952381,-0.0038938053097344882
2003-06-01,4722.0,27.177749,5.659077,2.1383737184,15.62,49.815246333,28.074057096,2584.8210008,30.818834746,48.119309886,2.6816078942,-0.73756666667,129.8,64.6205,91.0159,58.8149,86.9731,90.5196,103.1308,169.3,30.72,145.7697296142578,0.0113222146768521,2.04152472126199,1.81491319784281,1.166280952381,0.09168443496801704
2003-07-01,4112.0,27.339878,5.498445,2.1793015104,15.546,50.423766741,28.300441492,2610.7859989,31.118665469,48.817072896,2.1738203915,-0.61783870968,132.2,64.687,90.2706,58.3934,84.5034,90.9869,104.0776,160.7,30.76,134.89891052246094,0.0162237019585365,2.04152472126199,1.81491319784281,1.1371826086957,0.0013020833333334814
2003-08-01,4347.0,27.847362,5.57377,2.1955189789,15.693,50.429442358,28.850976023,2618.493,30.987972678,48.395999623,0.54226363359,-0.38909677419,137.8,64.7385,91.6009,59.301,85.6613,90.7933,105.2404,151.1,31.59,138.23092651367188,0.0178732035934878,2.04152472126199,1.81491319784281,1.1138666666667,0.02698309492847839
2003-09-01,4798.0,28.287975,5.609009,2.2967686877,15.446,50.827848664,29.239288314,2632.8829985,31.200882895,49.236747951,1.0522604839,0.18476666667,142.9,64.7704,92.1562,59.6899,86.2021,91.3819,105.5593,149.4,28.29,118.19628143310548,-0.0119443645855257,2.04152472126199,1.81491319784281,1.1221727272727,-0.10446343779677114
2003-10-01,4754.0,28.685975,5.613544,2.0754825363,15.342,51.128209703,29.983055448,2606.6250007,31.62520009,49.977468257,-0.14569350803,0.75677419355,137.8,64.7796,91.8105,59.4744,86.2716,91.5049,105.7384,146.1,30.33,108.3173828125,0.0549614866357166,2.04152472126199,1.81491319784281,1.1691913043478,0.07211028632025451
2003-11-01,4733.0,28.745589,5.546554,2.1552998194,15.455,51.483127254,29.99413016,2609.8209999,31.637089584,49.027492196,-0.61520899443,-0.3132,136.9,64.764,91.083,58.989,85.2418,92.1265,106.4785,143.7,31.09,118.0866928100586,0.0071285040713728,2.04152472126199,1.81491319784281,1.170195,0.025057698648203175
2003-12-01,4650.0,28.935202,5.571451,1.735600008,15.345,52.171137762,30.648243967,2549.3280004,31.993508748,51.640209272,-0.98256691848,0.83229032258,138.8,64.7235,90.9677,58.8775,85.6238,92.1732,106.6347,155.1,32.15,129.46507263183594,0.050765540778892,2.04152472126199,1.81491319784281,1.2285619047619,0.03409456416854284
2004-01-01,4610.0,29.224,5.584915,1.781626,14.782193,51.694955097,31.063611,2537.404,31.982869181,50.032726808,-1.0383249587,-0.090096774194,143.9,64.6578,91.593,59.222,85.8304,92.3268,105.3858,181.1,34.27,113.46759033203124,0.0172763869507552,3.26834593893834,6.60172575987204,1.261319047619,0.06594090202177316
2004-02-01,4498.0,29.123,5.571816,1.761626,14.706344,51.79076031,30.98136,2516.055,32.355700822,51.311559007,0.35576020815,0.56613793103,145.8,64.5687,90.7255,58.5803,85.6289,92.8995,105.7166,172.5,34.74,115.0759735107422,0.0122089737376105,3.26834593893834,6.60172575987204,1.264645,0.013714619200466904
2004-03-01,5181.0,29.316,5.61662,2.056626,14.786774,51.836966129,30.837598,2497.576,32.888431133,51.1300215,0.91798527764,0.86648387097,145.1,64.4575,90.7089,58.4687,86.3174,92.5368,106.2884,165.4,36.76,138.53207397460938,-0.0163589196178668,3.26834593893834,6.60172575987204,1.2261652173913,0.0581462291306849
2004-04-01,5050.0,29.421,5.560331,2.211626,15.541466,51.799254,30.751913,2510.855,33.169902171,49.409249136,0.67305097285,-0.32576666667,143.4,64.3272,90.7653,58.3867,85.4522,92.8957,107.1826,171.7,36.69,149.6313934326172,-0.0167907519603481,3.26834593893834,6.60172575987204,1.19854,-0.0019042437431990855
2004-05-01,5272.0,29.017,5.555955,2.001626,15.992354,51.535735097,30.594735,2553.942,32.777920927,47.576214249,-0.28556072724,-0.53277419355,147.6,64.182,90.2714,57.938,85.3851,93.5845,108.9269,188.1,40.28,121.0911865234375,0.0120834500973541,3.26834593893834,6.60172575987204,1.2007238095238,0.09784682474788786
2004-06-01,5263.0,28.933,5.406938,0.77549,16.239633,51.933793,31.841194,2575.22,34.038613074,49.451628031,0.45915410547,-0.05,151.5,64.0258,89.9265,57.5761,83.0952,92.8651,109.9921,198.0,38.02,137.23391723632812,0.0179889987714325,3.26834593893834,6.60172575987204,1.2138318181818,-0.05610724925521349
2004-07-01,5132.0,29.309,5.484233,0.75549,16.142193,52.128236226,32.263007,2602.004,33.208387948,49.900496963,-0.31229379906,-0.47909677419,151.1,63.8636,92.0859,58.8094,84.2805,93.5502,113.0912,196.6,40.69,131.0198516845703,-0.0342905195200262,3.26834593893834,6.60172575987204,1.2265863636364,0.07022619673855846
2004-08-01,5550.0,29.026,5.324889,0.677761,16.142258,51.252407194,32.084018,2614.921,33.562623575,49.704559175,0.4550156207,-0.26251612903,151.5,63.6993,90.9288,57.921,81.8313,93.6301,114.1541,202.7,44.94,140.36582946777344,0.0022873503233691,3.26834593893834,6.60172575987204,1.2175954545455,0.10444826738756441
2004-09-01,4860.0,29.522,5.081476,0.677761,14.979933,51.305902,32.583248,2606.487,33.449591275,50.088822219,-0.58956983974,-0.185,152.9,63.5355,88.3084,56.1072,78.1028,93.7353,113.7844,184.0,45.95,153.87161254882812,0.0093638755268388,3.26834593893834,6.60172575987204,1.2217818181818,0.022474410324877736
2004-10-01,5018.0,29.527,5.169999,0.677761,14.940709,52.189391,32.59689,2611.388,33.415102532,50.253029976,-0.95837429903,-0.29893548387,158.6,63.3745,89.1237,56.4817,79.465,94.5695,112.8267,203.0,53.13,119.86279296875,0.0140142436909398,3.26834593893834,6.60172575987204,1.2489666666667,0.15625680087051141
2004-11-01,5124.0,28.995,5.423308,0.677761,15.664166,52.554566,32.080649,2661.406,34.024773914,50.910755182,2.0489807626,-1.1142333333,163.8,63.2178,91.5901,57.9012,83.3515,94.8015,116.8451,234.8,48.46,122.70738983154295,0.0385949362959705,3.26834593893834,6.60172575987204,1.2991363636364,-0.08789760963674009
2004-12-01,4915.0,29.192,5.510157,0.670033,15.749677,51.997172452,32.297403,2575.305,34.306853839,52.312484871,-0.36120448423,2.3177419355,162.3,63.0676,92.0368,58.0454,84.6834,95.5415,116.9833,214.7,43.33,109.89522552490234,0.0324582128432051,3.26834593893834,6.60172575987204,1.3407608695652,-0.10586050350804788
2005-01-01,4878.0,29.823197,5.446159,1.11,15.254225,51.844440935,32.766443,2590.245,33.784669414,50.623225733,0.41023701814,-1.0564193548,157.2,62.9251,92.0319,57.9111,83.7003,95.8785,116.492,202.5,46.84,100.88758850097656,-0.025290467442294,2.83648689093754,2.71070931511619,1.3119285714286,0.08100623124855777
2005-02-01,5065.0,29.916292,5.501359,1.11,15.142,52.118935143,32.887686,2574.258,34.273066685,52.293756666,1.0729164936,1.035,161.8,62.7903,93.1033,58.4599,84.5474,96.5709,118.2807,205.8,47.97,108.97796630859376,0.0189033461321133,2.83648689093754,2.71070931511619,1.301425,0.024124679760888057
2005-03-01,4676.0,30.050681,5.600835,1.06,15.214225,52.084753581,33.046153,2555.539,34.117746167,51.974745325,0.55571394314,0.34212903226,163.5,62.6642,93.4883,58.5837,86.0721,96.4345,118.7157,221.3,54.31,90.41048431396484,-0.0191176555602896,2.83648689093754,2.71070931511619,1.3200666666667,0.13216593704398583
2005-04-01,4993.0,30.007578,5.562827,0.91,15.493533,52.368700333,33.22236,2597.164,33.95042931,49.190005816,-0.93879187443,-0.13236666667,166.7,62.5476,93.2223,58.3083,85.4853,96.6347,119.7567,236.4,53.04,87.03240203857422,-0.0201085820832634,2.83648689093754,2.71070931511619,1.2937904761905,-0.023384275455717196
2005-05-01,5021.0,30.066666,5.596478,1.11,15.905258,52.786424903,33.094697,2677.273,33.657838759,48.674419608,-0.89831514903,-1.7543225806,163.3,62.4391,92.6574,57.8544,84.629,96.7251,118.0035,224.0,49.83,98.20596313476562,0.0299520466312086,2.83648689093754,2.71070931511619,1.2693954545455,-0.06052036199095023
2005-06-01,5047.0,30.187941,5.442097,1.1,16.401433,52.144639333,33.245983,2630.946,35.302729567,50.405633149,-1.1444929507,1.7921333333,163.7,62.3382,92.407,57.6049,83.6246,97.1483,121.6223,222.2,56.26,81.12405395507812,-0.0001427141798677,2.83648689093754,2.71070931511619,1.2164909090909,0.12903873168773838
2005-07-01,5215.0,30.293214,5.253345,1.0,15.850225,51.589669742,33.465115,2672.902,34.208878855,49.461825554,0.047177732374,-1.3122580645,172.8,62.2452,91.5005,56.9547,80.7255,96.8397,125.8535,248.4,58.7,165.90191650390625,0.0359682869036184,2.83648689093754,2.71070931511619,1.203719047619,0.043370067543548
2005-08-01,4873.0,30.117775,5.198472,0.93,15.664064,51.934369323,33.370564,2637.342,34.326033646,51.25188183,-0.81234042709,0.20677419355,183.5,62.1579,91.0027,56.5654,79.8899,97.1584,128.3028,265.5,64.97,116.2276611328125,-0.0112221045986,2.83648689093754,2.71070931511619,1.2292434782609,0.1068143100511072
2005-09-01,4270.0,30.362521,4.213898,0.88,13.985766,50.944239333,33.670331,2647.709,34.448176817,49.770415058,-0.28597845806,-0.49896666667,208.2,62.076,78.636,48.8141,64.7959,95.2764,126.7644,316.9,65.57,103.8076629638672,0.0069490243167336,2.83648689093754,2.71070931511619,1.2256409090909,0.009235031553024298
2005-10-01,4396.0,30.155285,4.554823,0.98,13.646096,51.214132903,33.347619,2698.677,33.418071424,48.75953457,-1.011662039,-0.985,205.9,61.999,81.6383,50.615,70.0275,96.4411,128.021,352.8,62.37,87.06182861328125,-0.0177407799323134,2.83648689093754,2.71070931511619,1.2014523809524,-0.04880280616135424
2005-11-01,4641.0,30.069444,4.856946,0.98,15.0322,52.156440667,33.255333,2683.314,33.846462527,51.136805482,-0.92753899152,0.93413333333,191.0,61.9273,86.5347,53.5886,74.6616,97.5016,127.2112,336.6,58.3,83.48009490966797,0.0351860965190933,2.83648689093754,2.71070931511619,1.1785727272727,-0.06525573192239864
2005-12-01,4727.0,29.968278,4.98808,0.98,15.045516,51.96431371,33.159839,2608.581,34.181058064,52.875346968,-0.51352187134,1.4203225806,187.6,61.8607,87.6953,54.249,76.6704,97.9723,124.8359,312.2,59.43,95.35025024414062,-0.0009523493171964,2.83648689093754,2.71070931511619,1.1856095238095,0.019382504288164792
2006-01-01,4624.0,29.7632,5.047728,1.09,14.804935,52.225411097,32.844743,2646.736,33.899159479,50.781872345,0.80665192061,-0.71309677419,196.6,61.799,89.7223,55.4475,77.5835,98.127,124.8816,308.9,65.51,94.51001739501952,0.025466771341108,3.0480289244385,6.0529303330753,1.2103136363636,0.10230523304728267
2006-02-01,4785.0,29.752,5.03193,1.04,14.580535,52.242266571,32.888543,2650.951,35.657305975,51.844001468,2.5678550147,0.034107142857,194.1,61.743,89.0231,54.9655,77.338,98.1687,129.7465,259.2,61.63,95.85819244384766,0.0004531577283561,3.0480289244385,6.0529303330753,1.193835,-0.05922759883987183
2006-03-01,4460.0,29.777,5.027168,1.215,14.581838,51.977656774,32.749543,2604.833,35.13208835,51.63433434,0.59299710948,0.53770967742,192.0,61.6921,88.7103,54.7272,77.2618,98.3913,132.7198,247.1,62.9,92.79762268066406,0.0110958104088896,3.0480289244385,6.0529303330753,1.202,0.02060684731461948
2006-04-01,4855.0,29.78,5.081652,1.215,14.9277,52.292040333,32.756543,2632.474,34.889131527,48.369543244,-0.80744189643,-0.6738,198.5,61.646,89.5393,55.1975,78.0977,98.6826,137.5796,257.1,69.69,89.01580047607422,0.0121556529178441,3.0480289244385,6.0529303330753,1.2271166666667,0.10794912559618441
2006-05-01,5010.0,29.748,5.150561,1.405,15.516258,52.308127871,32.534543,2681.801,35.347101792,48.785734684,0.90435915368,-0.86974193548,199.8,61.605,90.2695,55.6105,79.1559,98.7074,141.7832,259.3,70.94,85.20877838134766,-0.0309169165382031,3.0480289244385,6.0529303330753,1.2769590909091,0.01793657626632239
2006-06-01,4901.0,30.091,5.162796,1.47,15.843066,51.946786667,32.887543,2670.424,35.584890215,50.264859046,0.61108626111,0.58246666667,199.8,61.5691,91.4579,56.3098,79.3437,99.0398,143.0406,241.7,70.96,102.57276916503906,8.659650459597046e-05,3.0480289244385,6.0529303330753,1.2649954545455,0.00028192839018892357
2006-07-01,4766.0,30.026,5.094173,1.26,15.70229,53.095855677,33.072543,2722.339,35.096621598,49.593435699,0.1962715224,-1.2156774194,207.9,61.539,92.0736,56.6612,78.2896,98.9751,144.0083,252.6,74.41,137.13482666015625,0.0050858788034533,3.0480289244385,6.0529303330753,1.2683666666667,0.04861894024802704
2006-08-01,4910.0,30.128,5.039729,1.26,15.792451,52.802866452,33.174543,2752.213,36.046111759,50.577353563,1.6095719993,-0.32412903226,211.9,61.5153,92.0307,56.613,77.4531,99.4047,149.5449,270.1,73.05,147.08111572265625,0.0212741931150264,3.0480289244385,6.0529303330753,1.2811304347826,-0.01827711329122428
2006-09-01,5076.0,30.079,5.03085,1.53,15.739033,52.612930667,32.850543,2783.019,36.170735846,49.817425563,1.5514544088,-0.28313333333,198.1,61.4982,92.7152,57.0182,77.3136,99.2246,148.6063,242.1,63.87,111.72425842285156,0.0245662979677823,3.0480289244385,6.0529303330753,1.2727428571429,-0.12566735112936345
2006-10-01,4784.0,30.111,5.108156,1.73,15.007935,53.002690097,32.717543,2765.091,36.044786733,50.300696481,0.071701729427,0.030032258065,184.1,61.4872,93.037,57.2058,78.5006,99.1229,148.0018,191.7,58.88,113.1352996826172,0.0315080035853956,3.0480289244385,6.0529303330753,1.2611045454545,-0.0781274463754501
2006-11-01,4634.0,29.951,5.064209,2.01,15.008733,52.896737333,32.288543,2734.947,35.940334629,51.09993108,0.85018537563,0.20926666667,184.1,61.4822,92.0694,56.6063,77.8246,99.0963,145.3853,244.5,59.37,88.77892303466797,0.0164666563430959,3.0480289244385,6.0529303330753,1.2881409090909,0.008322010869565188
2006-12-01,4608.0,29.946,5.186066,2.11,15.353741,52.75256829,32.183543,2688.89,35.379264684,51.046137595,0.0035813107003,0.65583870968,192.7,61.4827,92.9875,57.1712,79.6982,100.1125,145.9131,256.2,62.03,90.60655975341795,0.0126157828146704,3.0480289244385,6.0529303330753,1.3212789473684,0.04480377294930116
2007-01-01,5451.0,29.605,5.107808,2.19,14.991581,52.761003548,31.953318,2693.382,36.582554487,49.907761368,1.9208975323,-0.023612903226,190.281,61.4885,91.7345,56.4061,78.4959,99.7546,145.8005,217.7,54.57,97.9200439453125,0.0140590430231779,2.59214600799478,3.64311632798957,1.2998636363636,-0.12026438819925844
2007-02-01,4739.0,29.878,5.117898,2.41,14.435143,53.102216143,31.879552,2629.067,36.551929037,51.636561718,0.90972261278,0.23,192.31,61.4995,91.7316,56.4145,78.6507,100.7166,148.4246,248.3,59.26,96.16935729980467,-0.0218461759919443,2.59214600799478,3.64311632798957,1.30742,0.0859446582371266
2007-03-01,5665.0,29.812,5.119257,2.31,14.839968,52.948652226,31.910065,2601.895,37.099710041,50.523448558,1.8878607275,1.242,200.206,61.5157,91.758,56.4455,78.6724,100.8952,148.0813,252.4,60.56,87.33650207519531,0.0099799829392064,2.59214600799478,3.64311632798957,1.3241863636364,0.021937225784677716
2007-04-01,5290.0,29.986,5.180232,2.31,15.045333,53.203126667,32.078413,2628.405,36.451989604,49.068430825,1.1488807622,-0.36493333333,203.307,61.537,92.1986,56.7362,79.6096,101.5723,146.9605,257.1,63.97,76.6133804321289,0.0432906904267598,2.59214600799478,3.64311632798957,1.3516157894737,0.05630779392338181
2007-05-01,5439.0,29.800305,5.211217,2.31,15.380323,53.044798097,31.892432,2674.635,37.202024861,49.003252761,2.7876604281,-0.55493548387,208.635,61.5635,93.2416,57.4028,80.0867,101.6269,147.0833,268.2,63.46,92.5995864868164,0.0325492287073616,2.59214600799478,3.64311632798957,1.3511318181818,-0.00797248710332965
2007-06-01,5531.0,29.627305,5.075147,2.25,15.247733,53.139215667,31.786723,2666.724,37.856151624,49.615388733,2.2819016908,0.4624,209.799,61.5956,92.2598,56.828,77.9959,101.6547,149.242,270.9,67.48,97.9723129272461,-0.017816322547885,2.59214600799478,3.64311632798957,1.3418571428571,0.06334699023006629
2007-07-01,5258.0,29.828305,5.037919,2.205,15.671194,53.373440161,32.033165,2682.021,37.752090165,49.740810378,2.579746995,-0.37270967742,209.639,61.6331,93.09,57.3743,77.426,101.4953,149.4512,269.6,74.18,112.34625244140624,-0.0319818783619882,2.59214600799478,3.64311632798957,1.3715590909091,0.09928867812685249
2007-08-01,5556.0,29.696305,4.969682,2.1,15.685226,52.588045323,32.005923,2664.079,36.950014528,50.202973247,1.9856323553,0.0045483870968,206.412,61.6766,92.9367,57.3202,76.3776,101.6943,149.794,254.1,72.39,83.17320251464844,0.0128635720188579,2.59214600799478,3.64311632798957,1.362247826087,-0.024130493394446062
2007-09-01,5609.0,30.068,4.902036,1.89,15.2259,52.848386,32.584349,2653.19,37.380230625,49.765208772,1.4286043977,0.3133,210.742,61.7263,92.7905,57.2762,75.3393,101.9428,146.9357,256.2,79.93,94.4888687133789,0.0357940081786007,2.59214600799478,3.64311632798957,1.389645,0.10415803287746939
2007-10-01,5118.0,30.056,5.021935,1.78,14.933097,53.495532677,32.683381,2627.483,37.652382335,50.762527548,1.4495123349,0.49567741935,212.386,61.7827,93.6231,57.8429,77.1829,101.6446,141.1389,279.6,86.2,101.47301483154295,0.0148223382235548,2.59214600799478,3.64311632798957,1.422747826087,0.07844363818341038
2007-11-01,5341.0,29.625,5.034018,1.55004,15.151167,53.535799333,32.405302,2582.144,37.277446205,51.243682044,1.1145269155,0.8648,223.814,61.8461,94.0624,58.1739,77.3677,102.2167,145.7407,314.8,94.62,89.79544830322266,-0.0440434173794157,2.59214600799478,3.64311632798957,1.4683636363636,0.09767981438515072
2007-12-01,5601.0,30.204,5.110551,1.52008,15.202129,53.393987935,33.079001,2575.699,38.391463751,50.626487968,2.3834466545,-0.63832258065,225.649,61.9162,94.163,58.3021,78.5475,102.2764,146.8704,315.9,91.73,94.96749114990234,-0.0086285085612979,2.59214600799478,3.64311632798957,1.4570368421053,-0.030543225533713803
2008-01-01,5836.0,30.134,5.115037,1.48,14.804226,53.322381233,33.187233,2618.751,37.767769365,49.950194209,2.6425428899,-1.0652580645,226.775,61.9932,94.1094,58.3414,78.6199,102.1493,141.7063,321.9,92.95,81.49982452392578,-0.0611634322777698,0.37881000206977,5.18898342836607,1.4717909090909,0.013299901885969634
2008-02-01,5317.0,30.262,5.148172,1.53,14.625172,53.319642998,33.266201,2555.465,37.680458373,50.640242748,-0.43110839519,1.713862069,229.731,62.0773,93.9174,58.3014,79.131,101.7756,142.1445,335.0,95.35,80.75146484375,-0.0347611927372881,0.37881000206977,5.18898342836607,1.4748380952381,0.025820333512641014
2008-03-01,5474.0,30.467,5.189292,1.53,14.364161,53.334025447,33.475164,2567.121,39.506712116,48.63563339,1.7591560585,-0.70538709677,233.349,62.1685,94.3266,58.6414,79.7618,101.4508,145.2875,371.6,105.56,77.63613891601562,-0.0059596233978174,0.37881000206977,5.18898342836607,1.5526526315789,0.10707918196119559
2008-04-01,5660.0,30.269,5.180109,1.63,14.798867,53.157156567,33.17612,2564.363,39.009593314,49.085288559,1.7062053068,0.44256666667,234.778,62.2663,94.504,58.8441,79.6233,100.7554,149.4276,390.8,112.57,71.9048080444336,0.047546697641229,0.37881000206977,5.18898342836607,1.57505,0.06640773020083346
2008-05-01,5484.0,30.322,5.143142,1.33,15.263065,53.587753669,33.482153,2583.482,39.110042419,47.93421784,0.68093423511,-0.45851612903,243.924,62.371,93.7083,58.4468,79.0554,100.1336,153.7643,436.2,125.39,72.57379913330078,0.0106741817040685,0.37881000206977,5.18898342836607,1.5557,0.11388469396819767
2008-06-01,5560.0,30.354,5.13775,1.28,15.4174,53.403778933,33.619984,2599.371,38.621495841,47.645408005,-0.17049242069,-0.1901,262.081,62.4828,94.426,59.0,78.9797,99.8728,157.4921,456.0,133.93,87.54842376708984,-0.0859623848263144,0.37881000206977,5.18898342836607,1.5552761904762,0.0681075045856927
